OSM_ID,Name,latitude,longitude,Amenity_Type,Cuisine,Price_Level_OSM,Website,Review_Text,Review_Sentiment_Score,Final_NLP_Rating
5398114825,Cà Phê Royaltea,10.7711166,106.6933398,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.83,4.575
5404230421,Quán Cơm Tấm Thuận Kiều,10.769197,106.689399,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.96,4.9
5413915924,Quán Cà Phê Mellower,10.7786352,106.699858,cafe,coffee_shop,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.99,0.025000000000000022
5416326461,Nhà Hàng Runam Bistro,10.7734472,106.7063334,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.72,4.3
5420707123,,10.7641995,106.6872493,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
5425815624,,10.767493,106.6939717,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.85,0.37500000000000006
5430672521,,10.7671561,106.684144,cafe,tea;cake;coffee_shop,,http://www.the1985cafe.com,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.99,4.975
5433672124,Nhà Hàng Cậu Ba Quân,10.79259,106.70189,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.77,0.575
5434467923,,10.7647694,106.694968,cafe,noodles;breakfast;vietnamese;tea;local;coffee_shop,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.83,4.575
5434677422,Phở Bò Phú Gia,10.7863243,106.6845743,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.69,4.225
5450147523,,10.7661931,106.6913324,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.6,4.0
5455622567,,10.7853205,106.6907551,restaurant,brazilian;barbecue,,https://www.aulacdobrazil.com/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.91,4.775
5467207449,Cà Phê Bệt,10.7798794,106.6983062,cafe,coffee_shop,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.68,0.7999999999999998
5467377921,,10.7739724,106.6972813,restaurant,noodles;vietnamese;asian;local,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.73,4.325
5468580721,Nhà Hàng Nhật Bản Sukiya,10.7843158,106.691878,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.9,0.24999999999999994
5468800521,,10.7739377,106.6972896,restaurant,noodles;vietnamese;asian;local,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.91,4.775
5469211522,Nhà Hàng Zeytun,10.7660019,106.6910157,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.84,0.4000000000000001
5469236221,,10.7789519,106.6983631,cafe,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.83,4.575
5473233522,,10.7623508,106.6884733,restaurant,sandwich,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.66,0.8499999999999999
5473236523,Bosgaurus Coffee Roasters - Saigon Pearl,10.788657,106.7202429,cafe,coffee_shop,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.92,4.8
5474705121,Cà Phê Hạnh,10.7636548,106.6897678,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.72,0.7000000000000001
5474894122,,10.7823266,106.7040483,cafe,coffee_shop;coffee;tea_shop;teahouse,,https://earlymorning.vn/,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.84,4.6
5476934521,,10.7615493,106.6922042,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.81,0.47499999999999987
5477024022,,10.779344,106.7035622,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.86,0.35000000000000003
5477051022,,10.7687959,106.690009,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.83,0.4250000000000001
5477740824,Quán Ăn Gia Khang,10.7608622,106.6987086,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.88,4.699999999999999
5483859821,Cà Phê Thức,10.7784297,106.6982091,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.86,4.6499999999999995
5494058624,,10.7659475,106.6910585,restaurant,indian,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.99,0.025000000000000022
5498965922,,10.7980555,106.7159947,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.9,4.75
5500219823,Cửa Hàng Pizza,10.7644192,106.6952576,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.8,4.5
5505949421,,10.7684255,106.6940497,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.69,4.225
5508614122,Cửa Hàng Đồ Chay Phước Duyên,10.7549721,106.6839695,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.64,0.8999999999999999
5527212821,Nhà Hàng Anh Mập,10.767438,106.6927451,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.75,4.375
5532194622,Cà Phê Góc,10.7557379,106.700989,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.77,0.575
5544274221,Trà Sữa Phúc Long,10.7830975,106.6961727,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.61,4.0249999999999995
5547112521,Nhà Hàng Đất Phương Nam,10.7898909,106.6867863,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
5556535121,Cà Phê Journeys Sandwich Bistro,10.7730051,106.6984535,cafe,vietnamese;american;french,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
5564378223,,10.7746369,106.6963796,restaurant,vietnamese;chicken;noodles,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.85,0.37500000000000006
5571545523,Nhà Hàng Amazing Bún Thịt Nướng,10.7720975,106.6859856,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.95,4.875
5578056523,Nhà Hàng Cơm Nhiều Singapore,10.7711826,106.6700525,restaurant,rice,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.87,4.675000000000001
5579575825,Nhà Hàng Minh Phát,10.8030402,106.7004654,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.87,4.675000000000001
5582484321,hey sugar,10.7837369,106.6967649,cafe,coffee_shop,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.96,0.10000000000000009
5584409522,Nhà Hàng Tân Hải Vân,10.769362,106.6902884,restaurant,chinese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.86,0.35000000000000003
5588422723,Nhà Hàng Gaxeo Chicken,10.7734747,106.7027802,restaurant,chicken,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.78,4.45
5590251323,Căn nhà số 7,10.7812901,106.6913724,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-1.0,0.0
5594543521,Nhà Hàng Dì Năm Sa Đéc,10.7682523,106.6868828,restaurant,regional;vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.78,4.45
5598915274,Cà Phê Passio,10.7655414,106.6750252,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.98,0.050000000000000044
5598915584,Cà Phê Tùng,10.7695426,106.6735634,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.74,0.65
5598915594,Cà Phê Viva Star,10.7709681,106.6727762,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.76,4.4
5598915617,Phở Hưng,10.7724516,106.6724168,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.85,4.625
5598916025,Nhà Hàng Đông Hồ Eden,10.7736096,106.671824,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.99,0.025000000000000022
5598916055,Cà Phê HD,10.7735952,106.6715209,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.91,0.22499999999999992
5598917670,Cà Phê 003,10.7628194,106.6724449,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.62,0.95
5598917671,,10.763224,106.6725134,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.99,0.025000000000000022
5598917674,,10.7638155,106.6723645,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.79,4.475
5606811012,Cà Phê Vika,10.7778709,106.6810988,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.72,0.7000000000000001
5617113057,The Coffee Bean & Tea Leaf,10.764564,106.707167,cafe,coffee_shop,,https://coffeebean.com.vn,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.64,0.8999999999999999
5617113058,The Coffee Bean & Tea Leaf,10.771816,106.704635,cafe,coffee_shop,,https://coffeebean.com.vn,"Thái độ nhân viên không tốt, không hài lòng.",-0.66,0.8499999999999999
5617113059,The Coffee Bean & Tea Leaf,10.773504,106.703873,cafe,coffee_shop,,https://coffeebean.com.vn,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.76,4.4
5617113060,The Coffee Bean & Tea Leaf,10.777277,106.704149,cafe,coffee_shop,,https://coffeebean.com.vn,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.98,4.95
5617113061,The Coffee Bean & Tea Leaf,10.7642634,106.6823171,cafe,coffee_shop,,https://coffeebean.com.vn,"Thái độ nhân viên không tốt, không hài lòng.",-0.65,0.875
5617113062,The Coffee Bean & Tea Leaf,10.7743178,106.6884686,cafe,coffee_shop,,https://coffeebean.com.vn,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.97,4.925
5621040421,Nhà Hàng Mekong Kitchen,10.7678212,106.6981206,restaurant,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.83,4.575
5624736521,Quán Miến Kỳ Đồng,10.7830309,106.6821367,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.93,0.17499999999999988
5635303221,The Coffee House,10.7691405,106.694594,cafe,coffee_shop;vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.86,0.35000000000000003
5637404821,Nhà Hàng Zeus,10.7660671,106.6896212,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.64,0.8999999999999999
5641597022,Nhà Hàng Đèn Lồng,10.7696483,106.6907927,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.92,4.8
5650662337,,10.7664661,106.6919532,restaurant,italian_pizza,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.96,4.9
5660274325,Nhà Hàng Ghém,10.7782608,106.6982021,restaurant,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.84,4.6
5661468433,Quán Cơm Tấm Hoàng Minh,10.7685143,106.6950275,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.87,4.675000000000001
5676717530,Quán Cơm Chay Trí Đức,10.7566626,106.6781801,restaurant,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.82,4.55
5676727923,Trà Sữa Bocha,10.7590965,106.6840063,cafe,tea;vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.88,4.699999999999999
5676727924,Nhà Hàng Sushi MH,10.7591014,106.6839301,restaurant,japanese;vietnamese;sushi;asian,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.7,4.25
5684857023,,10.7589858,106.6828831,cafe,coffee_shop,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.66,4.15
5694399823,Cà Phê Sân Vườn Phố Nhỏ,10.8018816,106.6845614,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.67,4.175
5701447521,Nhà Hàng Miyama,10.7736479,106.7009196,restaurant,japanese,,https://miyamacafe.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.63,4.074999999999999
5721605041,,10.7851485,106.678542,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.63,0.925
5721729721,,10.7616305,106.6729961,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.95,4.875
5731773344,,10.759495,106.684174,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.67,4.175
5737941121,,10.7727725,106.6868547,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.67,0.825
5738254414,Bếp Bà Mập,10.7547318,106.6924365,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.67,4.175
5740162321,Cộng Cà Phê,10.7681879,106.6968711,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.77,0.575
5747234523,,10.7727417,106.6866856,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.69,4.225
5749070126,,10.7690599,106.6995532,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.64,4.1000000000000005
5749096621,,10.7728179,106.6868299,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.87,4.675000000000001
5764668354,Nhà Hàng Nướng Phổ Đình,10.772251,106.7004683,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.6,4.0
5772537855,,10.7753278,106.6899055,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.8,4.5
5772886353,,10.7899698,106.6990834,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.89,0.27499999999999997
5788636453,,10.7685058,106.6942413,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.9,4.75
5796368453,,10.7782363,106.7008592,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.78,0.5499999999999999
5808530355,,10.7689938,106.7019551,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.77,4.425
5809753853,Sushi world,10.7905235,106.7050922,restaurant,japanese,,http://www.sushiworld.com.vn,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
5822036653,Cà Phê Người Sài Gòn,10.7787019,106.7052509,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.79,4.475
5830786091,Quán Phở 32,10.7714039,106.6923216,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.79,4.475
5831432086,Nhà Hàng Cơm Chay Mani,10.7718307,106.6858164,restaurant,vietnamese,,https://comchaymani.com/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.98,0.050000000000000044
5832002285,Cộng Cà Phê,10.7938819,106.7218682,cafe,coffee_shop;vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.71,4.275
5832350885,Cộng Cà Phê,10.7781683,106.7010262,cafe,coffee_shop;vietnamese,,http://www.congcaphe.com,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.9,0.24999999999999994
5833958885,Nhà Hàng The Organic House,10.7875452,106.7027718,restaurant,indonesian;tea;vietnamese;coffee_shop,,https://m.facebook.com/TheOrganikHouse/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.73,4.325
5835767185,,10.7945092,106.6892948,restaurant,vietnamese;asian,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.72,0.7000000000000001
5837757390,The Coffee House,10.7836677,106.6946963,cafe,coffee_shop;vietnamese,,https://www.thecoffeehouse.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.67,4.175
5837923663,Nhà Hàng Món Ăn Italian,10.762322,106.674923,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.95,4.875
5837931023,Nhà Hàng Denny's,10.7620841,106.6751703,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.95,0.1250000000000001
5856792738,,10.7745882,106.7045605,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.92,0.1999999999999999
5881341086,Cơm Chay Ngọc Ý,10.7965515,106.7030517,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.74,4.35
5907777985,Nhà Hàng Mujo,10.796233,106.705584,restaurant,western,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.94,0.15000000000000013
5909598785,Quán Cơm Tấm Đỗ Phủ,10.7878775,106.6772371,restaurant,regional,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.66,4.15
5935939785,Nhà Hàng Bếp Chay,10.7873192,106.690913,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.73,4.325
5936638685,,10.7688116,106.694134,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.74,4.35
5941768000,Cà Phê Aptea,10.7687698,106.6846285,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.66,4.15
5950485585,Cà Phê Milano 46,10.7911712,106.7116765,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.63,0.925
5950620787,Cà Phê Passio,10.7892303,106.6962962,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.93,0.17499999999999988
5950620788,,10.7909955,106.7109055,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.81,0.47499999999999987
5950622188,,10.7864498,106.7003281,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.89,4.7250000000000005
5950622385,,10.7882506,106.709355,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.97,4.925
5951707086,Banh Canh Cua 14,10.7593678,106.6802421,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.61,4.0249999999999995
5951708287,Cà Phê Egg,10.7665192,106.6920803,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.98,0.050000000000000044
5983038307,Cà Phê Nhà Hàng Journeys Sandwich,10.7701374,106.6923417,restaurant,sandwich,,https://www.journeyssandwichcafe.com/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.98,0.050000000000000044
6002601785,Tiệm Mì Vịt Tiềm,10.7662615,106.6963583,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.95,0.1250000000000001
6010015586,Trung Nguyên Coffee,10.7903661,106.6973349,cafe,coffee_shop;vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.88,4.699999999999999
6010064885,Nhà Hàng Pasta Box,10.7910656,106.7054032,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.96,4.9
6039322885,Nhà Hàng Thái Hjh Basiroh,10.7717555,106.6969429,restaurant,thai,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.91,0.22499999999999992
6049078885,,10.7685632,106.6971125,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.62,0.95
6049078985,Highlands Coffee,10.7692864,106.6980978,cafe,coffee_shop;vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.64,4.1000000000000005
6052203488,,10.766087,106.6895514,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.8,4.5
6052212285,,10.769221,106.6902387,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.6,4.0
6054062005,,10.7670119,106.6950321,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.82,4.55
6070394588,Nhà Hàng Vegan Kitchen,10.7894442,106.7143059,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.64,4.1000000000000005
6092351688,Quán Bún Bò Gánh,10.7795156,106.6929136,restaurant,vietnamese;local,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.84,0.4000000000000001
6099290687,Quán Ăn Tú Điệp,10.7684298,106.7006584,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.85,0.37500000000000006
6111679646,Nhà Hàng Warda,10.7745038,106.7043696,restaurant,lebanese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.65,0.875
6114280185,Nhà Hàng Pyra,10.7922275,106.717526,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.67,0.825
6120689986,Nhà Cà phê Du Lich,10.7972126,106.6776541,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.94,4.85
6137251655,Nhà Hàng The Daun,10.7713719,106.6968416,restaurant,,,https://thedaun.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.85,4.625
